timestamp,provider,region,latency_ms,throughput_mbps,error_rate
2026-04-02 22:03:00,Azure,us-east-1,10.43,403.62,0
2026-04-02 22:04:00,GCP,ap-northeast-1,5.55,324.14,0
2026-04-02 22:05:00,AWS,ap-northeast-1,6.81,695.65,0
2026-04-02 22:06:00,AWS,sa-east-1,118.59279149978737,692.54,0
2026-04-02 22:07:00,GCP,ap-northeast-1,13.99,133.36,0
2026-04-02 22:08:00,Azure,sa-east-1,112.89351499124889,952.93,0
2026-04-02 22:09:00,Azure,sa-east-1,58.50222418592436,425.67,0
2026-04-02 22:10:00,AWS,eu-west-1,9.26,925.67,0
2026-04-02 22:11:00,Azure,us-east-1,16.39,625.35,0
2026-04-02 22:12:00,Azure,sa-east-1,79.84728112022616,687.33,0
2026-04-02 22:13:00,Azure,sa-east-1,98.17030779867906,964.46,0
2026-04-02 22:14:00,AWS,sa-east-1,93.09316724260903,839.98,0
2026-04-02 22:15:00,GCP,eu-west-1,14.87,226.03,0
2026-04-02 22:16:00,Azure,sa-east-1,80.92645016101616,104.7,0
2026-04-02 22:17:00,AWS,us-east-1,19.89,377.73,0
2026-04-02 22:18:00,AWS,us-east-1,11.74,539.68,0
2026-04-02 22:19:00,GCP,ap-northeast-1,6.57,758.93,0
2026-04-02 22:20:00,Azure,us-east-1,4.65,694.94,0
2026-04-02 22:21:00,Azure,ap-northeast-1,11.12,381.57,0
2026-04-02 22:22:00,GCP,us-east-1,10.54,587.8,0
2026-04-02 22:23:00,GCP,ap-northeast-1,8.18,685.84,0
2026-04-02 22:24:00,AWS,sa-east-1,77.61110733418911,562.38,0
2026-04-02 22:25:00,AWS,eu-west-1,6.86,720.08,0
2026-04-02 22:26:00,GCP,eu-west-1,8.75,536.7,0
2026-04-02 22:27:00,Azure,eu-west-1,21.83,576.72,0
2026-04-02 22:28:00,AWS,sa-east-1,65.60759639278089,946.7,0
2026-04-02 22:29:00,AWS,eu-west-1,14.32,450.24,0
2026-04-02 22:30:00,Azure,us-east-1,12.12,780.14,0
2026-04-02 22:31:00,AWS,ap-northeast-1,13.76,401.21,0
2026-04-02 22:32:00,Azure,sa-east-1,84.83527235594758,398.67,0
2026-04-02 22:33:00,Azure,eu-west-1,14.33,934.0,0
2026-04-02 22:34:00,Azure,us-east-1,6.09,728.8,0
2026-04-02 22:35:00,GCP,us-east-1,6.63,936.06,0
2026-04-02 22:36:00,GCP,sa-east-1,109.0465018580231,995.12,0
2026-04-02 22:37:00,GCP,sa-east-1,75.29231670761138,100.18,0
2026-04-02 22:38:00,Azure,eu-west-1,19.64,984.84,0
2026-04-02 22:39:00,Azure,ap-northeast-1,14.22,190.78,0
2026-04-02 22:40:00,GCP,eu-west-1,5.17,163.37,0
2026-04-02 22:41:00,AWS,eu-west-1,31.33,791.03,0
2026-04-02 22:42:00,Azure,sa-east-1,93.17502822969419,415.17,0
2026-04-02 22:43:00,AWS,eu-west-1,10.97,926.03,0
2026-04-02 22:44:00,AWS,eu-west-1,15.05,590.06,0
2026-04-02 22:45:00,Azure,ap-northeast-1,11.67,447.5,0
2026-04-02 22:46:00,Azure,us-east-1,19.7,166.09,0
2026-04-02 22:47:00,AWS,us-east-1,7.32,518.17,0
2026-04-02 22:48:00,AWS,ap-northeast-1,21.62,350.11,0
2026-04-02 22:49:00,GCP,us-east-1,17.12,168.95,0
2026-04-02 22:50:00,GCP,eu-west-1,8.27,703.35,0
2026-04-02 22:51:00,Azure,ap-northeast-1,13.82,979.6,0
2026-04-02 22:52:00,GCP,ap-northeast-1,22.33,441.02,0
2026-04-02 22:53:00,GCP,sa-east-1,71.38828256204815,367.54,0
2026-04-02 22:54:00,GCP,us-east-1,13.11,180.96,0
2026-04-02 22:55:00,GCP,sa-east-1,93.1999784003238,300.83,0
2026-04-02 22:56:00,AWS,eu-west-1,17.35,356.48,0
2026-04-02 22:57:00,Azure,ap-northeast-1,9.46,409.76,0
2026-04-02 22:58:00,GCP,eu-west-1,13.18,670.57,0
2026-04-02 22:59:00,AWS,us-east-1,18.62,203.39,0
2026-04-02 23:00:00,AWS,sa-east-1,80.16372133772869,152.58,0
2026-04-02 23:01:00,AWS,us-east-1,8.51,937.52,0
2026-04-02 23:02:00,GCP,eu-west-1,14.01,819.27,0
2026-04-02 23:03:00,GCP,sa-east-1,68.04605148459369,350.4,0
2026-04-02 23:04:00,Azure,us-east-1,16.3,674.91,0
2026-04-02 23:05:00,GCP,eu-west-1,24.86,633.24,0
2026-04-02 23:06:00,GCP,us-east-1,17.09,768.71,0
2026-04-02 23:07:00,AWS,ap-northeast-1,8.07,873.37,0
2026-04-02 23:08:00,Azure,sa-east-1,104.05893695070218,421.98,0
2026-04-02 23:09:00,GCP,sa-east-1,94.12697699940652,694.75,0
2026-04-02 23:10:00,GCP,sa-east-1,76.90355515500961,821.84,0
2026-04-02 23:11:00,AWS,ap-northeast-1,19.49,729.36,0
2026-04-02 23:12:00,AWS,sa-east-1,97.58829980981602,929.92,0
2026-04-02 23:13:00,GCP,ap-northeast-1,12.87,545.22,0
2026-04-02 23:14:00,Azure,sa-east-1,105.04361279772763,822.38,0
2026-04-02 23:15:00,Azure,us-east-1,5.19,918.77,0
2026-04-02 23:16:00,AWS,us-east-1,5.81,601.35,0
2026-04-02 23:17:00,AWS,us-east-1,15.5,115.56,0
2026-04-02 23:18:00,GCP,us-east-1,19.09,836.21,0
2026-04-02 23:19:00,AWS,ap-northeast-1,19.48,861.43,0
2026-04-02 23:20:00,GCP,eu-west-1,9.15,459.87,0
2026-04-02 23:21:00,Azure,eu-west-1,7.99,306.17,0
2026-04-02 23:22:00,Azure,us-east-1,7.42,980.33,0
2026-04-02 23:23:00,GCP,eu-west-1,14.31,596.46,0
2026-04-02 23:24:00,AWS,eu-west-1,7.45,564.56,0
2026-04-02 23:25:00,Azure,sa-east-1,73.49380855715154,951.47,0
2026-04-02 23:26:00,AWS,ap-northeast-1,12.05,467.29,0
2026-04-02 23:27:00,Azure,us-east-1,8.57,863.32,0
2026-04-02 23:28:00,GCP,eu-west-1,8.59,730.59,0
2026-04-02 23:29:00,GCP,eu-west-1,5.66,970.94,0
2026-04-02 23:30:00,GCP,us-east-1,8.19,485.79,0
2026-04-02 23:31:00,Azure,sa-east-1,80.628876490561,916.86,0
2026-04-02 23:32:00,AWS,us-east-1,14.94,611.99,0
2026-04-02 23:33:00,AWS,sa-east-1,90.38303628893541,528.29,0
2026-04-02 23:34:00,AWS,eu-west-1,7.93,375.1,0
2026-04-02 23:35:00,Azure,ap-northeast-1,6.6,597.43,0
2026-04-02 23:36:00,Azure,sa-east-1,75.7718373003598,615.3,0
2026-04-02 23:37:00,Azure,sa-east-1,101.80478572604893,908.55,0
2026-04-02 23:38:00,Azure,us-east-1,10.39,733.66,0
2026-04-02 23:39:00,Azure,eu-west-1,21.28,843.83,0
2026-04-02 23:40:00,AWS,ap-northeast-1,11.02,792.22,0
2026-04-02 23:41:00,Azure,us-east-1,13.19,348.98,0
2026-04-02 23:42:00,Azure,us-east-1,12.42,285.22,0
2026-04-02 23:43:00,AWS,ap-northeast-1,6.09,332.63,0
2026-04-02 23:44:00,Azure,eu-west-1,29.33,231.92,0
2026-04-02 23:45:00,AWS,ap-northeast-1,9.94,447.37,0
2026-04-02 23:46:00,AWS,us-east-1,12.16,688.51,0
2026-04-02 23:47:00,GCP,us-east-1,8.78,583.28,0
2026-04-02 23:48:00,GCP,sa-east-1,99.42216091704702,711.29,0
2026-04-02 23:49:00,GCP,ap-northeast-1,5.87,420.49,0
2026-04-02 23:50:00,GCP,ap-northeast-1,23.36,284.75,0
2026-04-02 23:51:00,Azure,ap-northeast-1,10.46,282.48,0
2026-04-02 23:52:00,GCP,us-east-1,9.33,640.78,0
2026-04-02 23:53:00,AWS,eu-west-1,8.9,247.87,0
2026-04-02 23:54:00,Azure,us-east-1,30.09,457.45,0
2026-04-02 23:55:00,GCP,sa-east-1,74.03348693876941,291.55,0
2026-04-02 23:56:00,AWS,us-east-1,9.32,696.48,0
2026-04-02 23:57:00,Azure,us-east-1,6.39,653.88,0
2026-04-02 23:58:00,Azure,us-east-1,4.92,443.01,0
2026-04-02 23:59:00,GCP,sa-east-1,110.15100424538304,215.85,0
2026-04-03 00:00:00,Azure,ap-northeast-1,12.02,290.64,0
2026-04-03 00:01:00,AWS,eu-west-1,6.82,524.99,0
2026-04-03 00:02:00,Azure,eu-west-1,18.44,974.87,0
2026-04-03 00:03:00,AWS,sa-east-1,77.01601217481789,343.7,0
2026-04-03 00:04:00,Azure,ap-northeast-1,8.82,272.07,0
2026-04-03 00:05:00,GCP,ap-northeast-1,16.24,298.62,0
2026-04-03 00:06:00,AWS,sa-east-1,61.09530792606725,737.33,0
2026-04-03 00:07:00,Azure,us-east-1,7.53,923.22,0
2026-04-03 00:08:00,Azure,ap-northeast-1,17.25,167.65,0
2026-04-03 00:09:00,Azure,eu-west-1,11.35,774.36,0
2026-04-03 00:10:00,AWS,sa-east-1,68.10303722220925,545.15,0
2026-04-03 00:11:00,AWS,eu-west-1,9.96,842.67,0
2026-04-03 00:12:00,AWS,us-east-1,20.28,479.35,0
2026-04-03 00:13:00,GCP,sa-east-1,77.36848113291069,104.69,0
2026-04-03 00:14:00,GCP,eu-west-1,20.69,714.52,0
2026-04-03 00:15:00,AWS,eu-west-1,20.35,827.17,0
2026-04-03 00:16:00,Azure,us-east-1,22.6,911.82,0
2026-04-03 00:17:00,GCP,sa-east-1,70.40920242711812,612.15,0
2026-04-03 00:18:00,AWS,ap-northeast-1,14.75,209.84,0
2026-04-03 00:19:00,Azure,ap-northeast-1,10.86,432.85,0
2026-04-03 00:20:00,GCP,eu-west-1,7.78,805.83,0
2026-04-03 00:21:00,Azure,us-east-1,33.17,544.97,0
2026-04-03 00:22:00,Azure,eu-west-1,8.36,729.32,0
2026-04-03 00:23:00,Azure,us-east-1,19.15,104.22,0
2026-04-03 00:24:00,Azure,ap-northeast-1,17.51,165.7,1
2026-04-03 00:25:00,GCP,eu-west-1,13.34,713.05,0
2026-04-03 00:26:00,GCP,eu-west-1,11.27,361.18,0
2026-04-03 00:27:00,GCP,us-east-1,11.33,449.37,0
2026-04-03 00:28:00,AWS,sa-east-1,76.39316240916544,677.92,0
2026-04-03 00:29:00,GCP,us-east-1,12.77,200.81,0
2026-04-03 00:30:00,Azure,sa-east-1,95.23303286836975,849.44,0
2026-04-03 00:31:00,GCP,ap-northeast-1,17.7,229.99,0
2026-04-03 00:32:00,Azure,eu-west-1,10.87,759.95,0
2026-04-03 00:33:00,AWS,eu-west-1,7.53,363.48,0
2026-04-03 00:34:00,Azure,us-east-1,6.44,333.97,0
2026-04-03 00:35:00,Azure,us-east-1,11.4,839.14,0
2026-04-03 00:36:00,Azure,ap-northeast-1,11.61,596.98,1
2026-04-03 00:37:00,AWS,ap-northeast-1,9.4,284.95,0
2026-04-03 00:38:00,GCP,sa-east-1,81.1125277686661,102.29,0
2026-04-03 00:39:00,GCP,ap-northeast-1,14.5,975.73,0
2026-04-03 00:40:00,AWS,ap-northeast-1,12.53,488.25,0
2026-04-03 00:41:00,Azure,ap-northeast-1,7.67,457.68,0
2026-04-03 00:42:00,GCP,ap-northeast-1,8.41,145.28,0
2026-04-03 00:43:00,AWS,sa-east-1,84.04236779286984,904.96,0
2026-04-03 00:44:00,GCP,ap-northeast-1,11.07,226.53,0
2026-04-03 00:45:00,AWS,sa-east-1,112.1122827549215,401.91,0
2026-04-03 00:46:00,Azure,us-east-1,6.65,478.99,0
2026-04-03 00:47:00,GCP,eu-west-1,9.2,829.1,0
2026-04-03 00:48:00,AWS,us-east-1,11.86,423.52,0
2026-04-03 00:49:00,GCP,ap-northeast-1,16.11,578.32,0
2026-04-03 00:50:00,GCP,eu-west-1,5.82,485.86,0
2026-04-03 00:51:00,GCP,ap-northeast-1,36.96,380.66,0
2026-04-03 00:52:00,GCP,ap-northeast-1,17.75,951.67,0
2026-04-03 00:53:00,AWS,us-east-1,9.03,817.19,0
2026-04-03 00:54:00,Azure,ap-northeast-1,7.13,256.92,0
2026-04-03 00:55:00,AWS,us-east-1,14.04,599.24,0
2026-04-03 00:56:00,AWS,ap-northeast-1,15.42,816.9,0
2026-04-03 00:57:00,AWS,sa-east-1,92.34464298847195,621.81,0
2026-04-03 00:58:00,Azure,eu-west-1,6.98,544.4,0
2026-04-03 00:59:00,GCP,us-east-1,7.79,164.85,0
2026-04-03 01:00:00,GCP,us-east-1,12.58,195.46,0
2026-04-03 01:01:00,GCP,eu-west-1,12.66,320.72,0
2026-04-03 01:02:00,Azure,us-east-1,35.95,562.06,0
2026-04-03 01:03:00,GCP,eu-west-1,4.13,988.57,0
2026-04-03 01:04:00,Azure,sa-east-1,86.79790734454781,822.04,0
2026-04-03 01:05:00,GCP,ap-northeast-1,9.35,199.05,0
2026-04-03 01:06:00,GCP,sa-east-1,108.89278669623243,745.53,0
2026-04-03 01:07:00,AWS,ap-northeast-1,15.85,829.42,0
2026-04-03 01:08:00,Azure,eu-west-1,11.03,472.84,0
2026-04-03 01:09:00,AWS,sa-east-1,92.46219677925981,397.13,0
2026-04-03 01:10:00,AWS,ap-northeast-1,6.97,626.15,0
2026-04-03 01:11:00,AWS,eu-west-1,8.6,567.24,0
2026-04-03 01:12:00,Azure,ap-northeast-1,6.31,338.69,0
2026-04-03 01:13:00,Azure,us-east-1,11.32,457.64,0
2026-04-03 01:14:00,GCP,us-east-1,10.32,589.99,0
2026-04-03 01:15:00,AWS,eu-west-1,18.05,621.93,0
2026-04-03 01:16:00,GCP,ap-northeast-1,30.78,578.57,0
2026-04-03 01:17:00,AWS,us-east-1,25.67,861.5,0
2026-04-03 01:18:00,Azure,sa-east-1,66.50223736094794,128.57,0
2026-04-03 01:19:00,Azure,ap-northeast-1,12.51,399.69,0
2026-04-03 01:20:00,Azure,ap-northeast-1,17.94,774.85,0
2026-04-03 01:21:00,AWS,us-east-1,17.02,686.6,0
2026-04-03 01:22:00,Azure,us-east-1,38.75,926.44,0
2026-04-03 01:23:00,AWS,eu-west-1,10.91,629.22,0
2026-04-03 01:24:00,GCP,ap-northeast-1,12.67,674.34,0
2026-04-03 01:25:00,AWS,sa-east-1,124.70847485273597,734.45,0
2026-04-03 01:26:00,GCP,us-east-1,15.03,267.58,0
2026-04-03 01:27:00,AWS,ap-northeast-1,9.04,777.92,0
2026-04-03 01:28:00,GCP,us-east-1,7.48,369.9,0
2026-04-03 01:29:00,Azure,eu-west-1,13.52,482.05,0
2026-04-03 01:30:00,GCP,ap-northeast-1,20.77,112.61,0
2026-04-03 01:31:00,Azure,ap-northeast-1,20.63,859.21,0
2026-04-03 01:32:00,Azure,eu-west-1,7.88,958.14,0
2026-04-03 01:33:00,GCP,sa-east-1,65.7696930100387,154.17,0
2026-04-03 01:34:00,AWS,us-east-1,9.72,671.68,0
2026-04-03 01:35:00,AWS,eu-west-1,11.31,964.7,0
2026-04-03 01:36:00,AWS,ap-northeast-1,19.16,646.21,0
2026-04-03 01:37:00,AWS,eu-west-1,11.88,818.16,0
2026-04-03 01:38:00,AWS,ap-northeast-1,16.88,206.32,0
2026-04-03 01:39:00,Azure,eu-west-1,17.14,320.36,0
2026-04-03 01:40:00,AWS,sa-east-1,80.18912022801015,411.16,0
2026-04-03 01:41:00,Azure,ap-northeast-1,22.52,983.05,0
2026-04-03 01:42:00,Azure,eu-west-1,7.05,803.6,0
2026-04-03 01:43:00,Azure,sa-east-1,70.83382495361919,897.1,0
2026-04-03 01:44:00,GCP,sa-east-1,108.16625013080935,538.37,0
2026-04-03 01:45:00,GCP,us-east-1,7.48,745.12,0
2026-04-03 01:46:00,Azure,ap-northeast-1,16.49,758.41,0
2026-04-03 01:47:00,GCP,us-east-1,43.89,612.03,0
2026-04-03 01:48:00,AWS,sa-east-1,90.26478152762053,890.17,0
2026-04-03 01:49:00,AWS,us-east-1,8.1,242.43,0
2026-04-03 01:50:00,Azure,us-east-1,7.4,151.77,0
2026-04-03 01:51:00,AWS,eu-west-1,19.86,373.65,0
2026-04-03 01:52:00,Azure,us-east-1,6.74,179.44,0
2026-04-03 01:53:00,Azure,sa-east-1,90.62145636019035,154.28,0
2026-04-03 01:54:00,AWS,us-east-1,14.65,477.18,0
2026-04-03 01:55:00,GCP,ap-northeast-1,9.29,280.46,0
2026-04-03 01:56:00,AWS,eu-west-1,12.93,811.13,0
2026-04-03 01:57:00,AWS,sa-east-1,73.75422987327354,621.81,0
2026-04-03 01:58:00,Azure,us-east-1,12.01,424.53,0
2026-04-03 01:59:00,Azure,ap-northeast-1,18.86,357.89,0
2026-04-03 02:00:00,Azure,sa-east-1,115.77862804063183,606.82,0
2026-04-03 02:01:00,Azure,us-east-1,19.27,490.6,0
2026-04-03 02:02:00,GCP,eu-west-1,16.77,150.16,0
2026-04-03 02:03:00,GCP,us-east-1,17.36,698.67,0
2026-04-03 02:04:00,GCP,sa-east-1,71.18958516910767,549.78,0
2026-04-03 02:05:00,Azure,sa-east-1,101.22513928022882,349.21,0
2026-04-03 02:06:00,Azure,sa-east-1,83.81858107532284,361.37,0
2026-04-03 02:07:00,Azure,ap-northeast-1,14.27,507.51,0
2026-04-03 02:08:00,GCP,us-east-1,12.64,844.83,0
2026-04-03 02:09:00,Azure,us-east-1,15.03,480.75,0
2026-04-03 02:10:00,AWS,us-east-1,34.14,855.62,0
2026-04-03 02:11:00,AWS,eu-west-1,9.48,482.38,0
2026-04-03 02:12:00,Azure,ap-northeast-1,9.95,846.92,0
2026-04-03 02:13:00,AWS,ap-northeast-1,22.29,938.38,0
2026-04-03 02:14:00,AWS,eu-west-1,12.97,118.52,0
2026-04-03 02:15:00,GCP,ap-northeast-1,15.29,156.03,0
2026-04-03 02:16:00,Azure,eu-west-1,9.06,220.62,0
2026-04-03 02:17:00,Azure,sa-east-1,79.81377721191764,209.91,0
2026-04-03 02:18:00,GCP,sa-east-1,91.72486156519817,509.03,0
2026-04-03 02:19:00,AWS,ap-northeast-1,13.28,787.63,0
2026-04-03 02:20:00,AWS,sa-east-1,62.13587540558299,965.2,0
2026-04-03 02:21:00,Azure,sa-east-1,84.35461342811082,476.0,0
2026-04-03 02:22:00,AWS,sa-east-1,77.94853284448895,719.63,0
2026-04-03 02:23:00,GCP,us-east-1,8.87,671.96,0
2026-04-03 02:24:00,GCP,sa-east-1,64.54608443141747,453.87,0
2026-04-03 02:25:00,Azure,us-east-1,6.35,749.01,0
2026-04-03 02:26:00,GCP,eu-west-1,19.22,632.76,0
2026-04-03 02:27:00,GCP,eu-west-1,11.55,783.95,0
2026-04-03 02:28:00,Azure,eu-west-1,9.98,274.28,0
2026-04-03 02:29:00,GCP,eu-west-1,13.27,424.24,0
2026-04-03 02:30:00,GCP,eu-west-1,12.66,704.1,0
2026-04-03 02:31:00,GCP,sa-east-1,103.22372595334366,212.32,0
2026-04-03 02:32:00,AWS,sa-east-1,110.17433931944794,793.36,0
2026-04-03 02:33:00,Azure,sa-east-1,116.11984287665214,220.1,0
2026-04-03 02:34:00,Azure,eu-west-1,18.4,392.01,0
2026-04-03 02:35:00,Azure,eu-west-1,8.01,313.78,0
2026-04-03 02:36:00,AWS,us-east-1,23.1,154.89,0
2026-04-03 02:37:00,AWS,ap-northeast-1,33.27,343.59,0
2026-04-03 02:38:00,Azure,sa-east-1,101.58806600258112,920.36,0
2026-04-03 02:39:00,AWS,ap-northeast-1,10.41,124.24,0
2026-04-03 02:40:00,Azure,eu-west-1,7.77,115.15,0
2026-04-03 02:41:00,AWS,eu-west-1,8.72,733.84,0
2026-04-03 02:42:00,GCP,eu-west-1,14.32,430.18,0
2026-04-03 02:43:00,GCP,ap-northeast-1,38.8,306.77,0
2026-04-03 02:44:00,Azure,us-east-1,17.53,557.98,0
2026-04-03 02:45:00,AWS,eu-west-1,10.32,340.01,0
2026-04-03 02:46:00,AWS,us-east-1,9.85,452.82,0
2026-04-03 02:47:00,GCP,us-east-1,8.74,743.8,0
2026-04-03 02:48:00,GCP,sa-east-1,116.6985317106765,205.22,0
2026-04-03 02:49:00,AWS,ap-northeast-1,10.79,963.69,0
2026-04-03 02:50:00,AWS,eu-west-1,15.29,138.28,0
2026-04-03 02:51:00,AWS,us-east-1,10.82,825.88,0
2026-04-03 02:52:00,AWS,ap-northeast-1,35.13,752.13,0
2026-04-03 02:53:00,AWS,ap-northeast-1,9.33,353.88,0
2026-04-03 02:54:00,AWS,eu-west-1,8.57,206.49,0
2026-04-03 02:55:00,Azure,sa-east-1,105.7806271334023,867.14,0
2026-04-03 02:56:00,AWS,sa-east-1,73.87807298529947,711.65,0
2026-04-03 02:57:00,GCP,us-east-1,24.96,361.79,0
2026-04-03 02:58:00,Azure,sa-east-1,69.36492336195704,115.24,0
2026-04-03 02:59:00,AWS,sa-east-1,73.67927976609263,944.64,0
2026-04-03 03:00:00,GCP,sa-east-1,74.31021926885093,463.83,0
2026-04-03 03:01:00,Azure,ap-northeast-1,5.3,258.64,0
2026-04-03 03:02:00,GCP,eu-west-1,12.08,920.65,0
2026-04-03 03:03:00,AWS,ap-northeast-1,10.4,423.12,0
2026-04-03 03:04:00,AWS,ap-northeast-1,11.35,516.93,0
2026-04-03 03:05:00,AWS,eu-west-1,8.07,728.76,0
2026-04-03 03:06:00,AWS,ap-northeast-1,18.81,837.48,0
2026-04-03 03:07:00,Azure,us-east-1,12.48,190.16,0
2026-04-03 03:08:00,Azure,us-east-1,12.44,908.81,0
2026-04-03 03:09:00,GCP,ap-northeast-1,11.32,939.29,0
2026-04-03 03:10:00,AWS,sa-east-1,100.01234929449791,333.34,0
2026-04-03 03:11:00,GCP,ap-northeast-1,5.0,547.65,0
2026-04-03 03:12:00,Azure,sa-east-1,111.02374290106488,872.09,0
2026-04-03 03:13:00,AWS,ap-northeast-1,12.89,538.61,0
2026-04-03 03:14:00,AWS,us-east-1,15.91,533.78,0
2026-04-03 03:15:00,Azure,sa-east-1,80.22194068749448,656.67,0
2026-04-03 03:16:00,Azure,us-east-1,7.1,790.7,0
2026-04-03 03:17:00,Azure,ap-northeast-1,8.19,699.06,0
2026-04-03 03:18:00,Azure,eu-west-1,23.8,663.91,0
2026-04-03 03:19:00,Azure,sa-east-1,66.00818301697578,434.5,0
2026-04-03 03:20:00,AWS,sa-east-1,83.57400985690794,667.07,0
2026-04-03 03:21:00,Azure,ap-northeast-1,19.29,192.95,0
2026-04-03 03:22:00,AWS,ap-northeast-1,7.45,468.6,0
2026-04-03 03:23:00,AWS,sa-east-1,95.5869273937203,269.52,0
2026-04-03 03:24:00,Azure,eu-west-1,17.12,583.81,0
2026-04-03 03:25:00,Azure,ap-northeast-1,8.1,335.84,0
2026-04-03 03:26:00,AWS,ap-northeast-1,9.93,555.34,0
2026-04-03 03:27:00,Azure,ap-northeast-1,9.4,799.59,0
2026-04-03 03:28:00,Azure,eu-west-1,8.42,490.59,0
2026-04-03 03:29:00,Azure,sa-east-1,108.55524225230239,296.86,0
2026-04-03 03:30:00,GCP,us-east-1,9.56,300.68,0
2026-04-03 03:31:00,AWS,ap-northeast-1,9.98,915.63,0
2026-04-03 03:32:00,GCP,eu-west-1,13.93,802.81,0
2026-04-03 03:33:00,Azure,sa-east-1,92.55469991937844,132.92,0
2026-04-03 03:34:00,GCP,sa-east-1,84.66336403174635,948.45,0
2026-04-03 03:35:00,Azure,eu-west-1,13.31,201.31,0
2026-04-03 03:36:00,GCP,ap-northeast-1,27.65,687.65,0
2026-04-03 03:37:00,Azure,us-east-1,16.94,596.35,0
2026-04-03 03:38:00,GCP,ap-northeast-1,18.22,142.01,0
2026-04-03 03:39:00,GCP,sa-east-1,93.89116870276402,365.66,0
2026-04-03 03:40:00,GCP,us-east-1,10.04,798.27,0
2026-04-03 03:41:00,AWS,ap-northeast-1,14.7,376.19,0
2026-04-03 03:42:00,GCP,us-east-1,19.17,532.3,0
2026-04-03 03:43:00,AWS,eu-west-1,13.29,728.16,0
2026-04-03 03:44:00,Azure,ap-northeast-1,8.88,164.42,0
2026-04-03 03:45:00,GCP,sa-east-1,66.96633645379131,849.35,0
2026-04-03 03:46:00,Azure,sa-east-1,93.8107002608896,137.42,0
2026-04-03 03:47:00,Azure,us-east-1,12.44,336.15,0
2026-04-03 03:48:00,GCP,eu-west-1,18.32,786.76,0
2026-04-03 03:49:00,AWS,ap-northeast-1,3.85,920.69,0
2026-04-03 03:50:00,GCP,eu-west-1,8.99,784.31,0
2026-04-03 03:51:00,Azure,eu-west-1,8.29,304.3,0
2026-04-03 03:52:00,Azure,us-east-1,14.73,987.15,0
2026-04-03 03:53:00,GCP,us-east-1,8.73,472.0,0
2026-04-03 03:54:00,AWS,ap-northeast-1,6.58,438.81,0
2026-04-03 03:55:00,AWS,sa-east-1,79.6816738289061,878.71,0
2026-04-03 03:56:00,Azure,ap-northeast-1,8.31,159.59,0
2026-04-03 03:57:00,Azure,eu-west-1,12.26,600.47,0
2026-04-03 03:58:00,AWS,us-east-1,10.94,969.06,0
2026-04-03 03:59:00,GCP,eu-west-1,15.2,190.12,0
2026-04-03 04:00:00,Azure,us-east-1,12.14,586.76,0
2026-04-03 04:01:00,AWS,sa-east-1,119.10356974941926,219.21,0
2026-04-03 04:02:00,Azure,eu-west-1,9.74,900.98,0
2026-04-03 04:03:00,GCP,us-east-1,16.61,628.97,0
2026-04-03 04:04:00,AWS,ap-northeast-1,14.28,311.14,0
2026-04-03 04:05:00,Azure,ap-northeast-1,10.51,376.34,0
2026-04-03 04:06:00,GCP,ap-northeast-1,17.18,564.97,0
2026-04-03 04:07:00,Azure,eu-west-1,8.16,752.81,0
2026-04-03 04:08:00,GCP,us-east-1,22.64,538.74,0
2026-04-03 04:09:00,GCP,us-east-1,8.26,270.34,0
2026-04-03 04:10:00,AWS,us-east-1,6.23,737.32,0
2026-04-03 04:11:00,GCP,eu-west-1,5.99,206.53,0
2026-04-03 04:12:00,Azure,us-east-1,12.75,828.47,0
2026-04-03 04:13:00,GCP,sa-east-1,105.89593969802918,456.04,0
2026-04-03 04:14:00,GCP,eu-west-1,13.34,687.44,0
2026-04-03 04:15:00,AWS,sa-east-1,90.2884388343712,410.23,0
2026-04-03 04:16:00,GCP,sa-east-1,97.9390693342701,702.17,0
2026-04-03 04:17:00,GCP,ap-northeast-1,13.36,900.27,0
2026-04-03 04:18:00,Azure,eu-west-1,9.69,731.26,0
2026-04-03 04:19:00,AWS,us-east-1,16.65,704.27,0
2026-04-03 04:20:00,AWS,sa-east-1,72.39751804853542,781.67,0
2026-04-03 04:21:00,AWS,eu-west-1,12.76,550.19,0
2026-04-03 04:22:00,GCP,us-east-1,18.98,298.26,0
2026-04-03 04:23:00,AWS,ap-northeast-1,21.23,833.97,0
2026-04-03 04:24:00,GCP,eu-west-1,8.21,683.63,0
2026-04-03 04:25:00,GCP,eu-west-1,21.46,382.44,0
2026-04-03 04:26:00,Azure,eu-west-1,7.77,348.28,0
2026-04-03 04:27:00,Azure,us-east-1,17.92,549.94,0
2026-04-03 04:28:00,Azure,sa-east-1,83.60726535142862,286.58,0
2026-04-03 04:29:00,Azure,sa-east-1,104.2564670831337,890.41,0
2026-04-03 04:30:00,Azure,eu-west-1,11.86,809.72,0
2026-04-03 04:31:00,GCP,eu-west-1,10.49,377.48,0
2026-04-03 04:32:00,GCP,us-east-1,8.07,144.46,0
2026-04-03 04:33:00,AWS,ap-northeast-1,8.86,146.68,0
2026-04-03 04:34:00,GCP,eu-west-1,15.62,367.41,0
2026-04-03 04:35:00,GCP,eu-west-1,18.69,232.76,0
2026-04-03 04:36:00,Azure,ap-northeast-1,12.09,886.0,0
2026-04-03 04:37:00,GCP,eu-west-1,7.35,478.7,0
2026-04-03 04:38:00,Azure,sa-east-1,75.0191977707598,413.22,0
